# L um,San 8K ,L um,San 20K ,L um,san carlos 50K,L um,san carlos 100K,L um,san carlos 200K mir&fir,L um,san 292K
3.13151E+00,2.26045E+02,3.17756E+00,2.17281E+02,3.13151E+00,2.74960E+02,3.13151E+00,2.90956E+02
3.13127E+00,2.24788E+02,3.17732E+00,2.17419E+02,3.13127E+00,2.75042E+02,3.13127E+00,2.91365E+02
3.13103E+00,2.24345E+02,3.17707E+00,2.18209E+02,3.13103E+00,2.76404E+02,3.13103E+00,2.92000E+02
3.13080E+00,2.25548E+02,3.17683E+00,2.18760E+02,3.13080E+00,2.77052E+02,3.13080E+00,2.90873E+02
3.13056E+00,2.26151E+02,3.17659E+00,2.18491E+02,3.13056E+00,2.78582E+02,3.13056E+00,2.90985E+02
3.13032E+00,2.25425E+02,3.17634E+00,2.19196E+02,3.13032E+00,2.79806E+02,3.13032E+00,2.92613E+02
3.13009E+00,2.27456E+02,3.17610E+00,2.22105E+02,3.13009E+00,2.80166E+02,3.13009E+00,2.94054E+02
3.12985E+00,2.29012E+02,3.17586E+00,2.24133E+02,3.12985E+00,2.80494E+02,3.12985E+00,2.93881E+02
3.12962E+00,2.29479E+02,3.17561E+00,2.24227E+02,3.12962E+00,2.78981E+02,3.12962E+00,2.93013E+02
3.12938E+00,2.28478E+02,3.17537E+00,2.24130E+02,3.12938E+00,2.77754E+02,3.12938E+00,2.94108E+02
3.12914E+00,2.27125E+02,3.17513E+00,2.24110E+02,3.12914E+00,2.79490E+02,3.12914E+00,2.96051E+02
3.12891E+00,2.28849E+02,3.17489E+00,2.23119E+02,3.12891E+00,2.81357E+02,3.12891E+00,2.96368E+02
3.12867E+00,2.31417E+02,3.17464E+00,2.23214E+02,3.12867E+00,2.81228E+02,3.12867E+00,2.96468E+02
3.12844E+00,2.31704E+02,3.17440E+00,2.24841E+02,3.12844E+00,2.82881E+02,3.12844E+00,2.96879E+02
3.12820E+00,2.29421E+02,3.17416E+00,2.26178E+02,3.12820E+00,2.84143E+02,3.12820E+00,2.97487E+02
3.12796E+00,2.28564E+02,3.17391E+00,2.26810E+02,3.12796E+00,2.83493E+02,3.12796E+00,2.99132E+02
3.12773E+00,2.29581E+02,3.17367E+00,2.24951E+02,3.12773E+00,2.84793E+02,3.12773E+00,2.99030E+02
3.12749E+00,2.29535E+02,3.17343E+00,2.24276E+02,3.12749E+00,2.85138E+02,3.12749E+00,2.98098E+02
3.12726E+00,2.30735E+02,3.17319E+00,2.26255E+02,3.12726E+00,2.84753E+02,3.12726E+00,2.97686E+02
3.12702E+00,2.31908E+02,3.17294E+00,2.25517E+02,3.12702E+00,2.85272E+02,3.12702E+00,2.98757E+02
3.12678E+00,2.32578E+02,3.17270E+00,2.23910E+02,3.12678E+00,2.87236E+02,3.12678E+00,2.98962E+02
3.12655E+00,2.33830E+02,3.17246E+00,2.25148E+02,3.12655E+00,2.86682E+02,3.12655E+00,2.98788E+02
3.12631E+00,2.35239E+02,3.17221E+00,2.28646E+02,3.12631E+00,2.85555E+02,3.12631E+00,2.99297E+02
3.12608E+00,2.35977E+02,3.17197E+00,2.30363E+02,3.12608E+00,2.84719E+02,3.12608E+00,2.98832E+02
3.12584E+00,2.35426E+02,3.17173E+00,2.30180E+02,3.12584E+00,2.85823E+02,3.12584E+00,2.99386E+02
3.12561E+00,2.35656E+02,3.17149E+00,2.30588E+02,3.12561E+00,2.86704E+02,3.12561E+00,3.00643E+02
3.12537E+00,2.37462E+02,3.17124E+00,2.30668E+02,3.12537E+00,2.86201E+02,3.12537E+00,3.01313E+02
3.12514E+00,2.37682E+02,3.17100E+00,2.32921E+02,3.12514E+00,2.86785E+02,3.12514E+00,3.02393E+02
3.12490E+00,2.38571E+02,3.17076E+00,2.33975E+02,3.12490E+00,2.88105E+02,3.12490E+00,3.03615E+02
3.12467E+00,2.39544E+02,3.17052E+00,2.32400E+02,3.12467E+00,2.88508E+02,3.12467E+00,3.04672E+02
3.12443E+00,2.38910E+02,3.17028E+00,2.32665E+02,3.12443E+00,2.88715E+02,3.12443E+00,3.05316E+02
3.12419E+00,2.37728E+02,3.17003E+00,2.32993E+02,3.12419E+00,2.88476E+02,3.12419E+00,3.05589E+02
3.12396E+00,2.38126E+02,3.16979E+00,2.34273E+02,3.12396E+00,2.89291E+02,3.12396E+00,3.06208E+02
3.12372E+00,2.38691E+02,3.16955E+00,2.35671E+02,3.12372E+00,2.90104E+02,3.12372E+00,3.06639E+02
3.12349E+00,2.38357E+02,3.16931E+00,2.35653E+02,3.12349E+00,2.89926E+02,3.12349E+00,3.04731E+02
3.12325E+00,2.39725E+02,3.16906E+00,2.35714E+02,3.12325E+00,2.90512E+02,3.12325E+00,3.05540E+02
3.12302E+00,2.39278E+02,3.16882E+00,2.36475E+02,3.12302E+00,2.91542E+02,3.12302E+00,3.07263E+02
3.12278E+00,2.38973E+02,3.16858E+00,2.36416E+02,3.12278E+00,2.92756E+02,3.12278E+00,3.07574E+02
3.12255E+00,2.39665E+02,3.16834E+00,2.37549E+02,3.12255E+00,2.93938E+02,3.12255E+00,3.07198E+02
3.12231E+00,2.40243E+02,3.16810E+00,2.37612E+02,3.12231E+00,2.93730E+02,3.12231E+00,3.06619E+02
3.12208E+00,2.41912E+02,3.16785E+00,2.38033E+02,3.12208E+00,2.92992E+02,3.12208E+00,3.06749E+02
3.12184E+00,2.43046E+02,3.16761E+00,2.39186E+02,3.12184E+00,2.92782E+02,3.12184E+00,3.06827E+02
3.12161E+00,2.42492E+02,3.16737E+00,2.39839E+02,3.12161E+00,2.94571E+02,3.12161E+00,3.06996E+02
3.12137E+00,2.42743E+02,3.16713E+00,2.39347E+02,3.12137E+00,2.95630E+02,3.12137E+00,3.07737E+02
3.12114E+00,2.43965E+02,3.16689E+00,2.39615E+02,3.12114E+00,2.94736E+02,3.12114E+00,3.08940E+02
3.12090E+00,2.43902E+02,3.16665E+00,2.40031E+02,3.12090E+00,2.96020E+02,3.12090E+00,3.10331E+02
3.12067E+00,2.44470E+02,3.16640E+00,2.40486E+02,3.12067E+00,2.97131E+02,3.12067E+00,3.11057E+02
3.12043E+00,2.44000E+02,3.16616E+00,2.40438E+02,3.12043E+00,2.97080E+02,3.12043E+00,3.11005E+02
3.12020E+00,2.44423E+02,3.16592E+00,2.41063E+02,3.12020E+00,2.98537E+02,3.12020E+00,3.11797E+02
3.11997E+00,2.46720E+02,3.16568E+00,2.42816E+02,3.11997E+00,2.98921E+02,3.11997E+00,3.12608E+02
3.11973E+00,2.45618E+02,3.16544E+00,2.42397E+02,3.11973E+00,2.98361E+02,3.11973E+00,3.12297E+02
3.11950E+00,2.45107E+02,3.16520E+00,2.42036E+02,3.11950E+00,2.97711E+02,3.11950E+00,3.11740E+02
3.11926E+00,2.45199E+02,3.16495E+00,2.43595E+02,3.11926E+00,2.98915E+02,3.11926E+00,3.11307E+02
3.11903E+00,2.44212E+02,3.16471E+00,2.43532E+02,3.11903E+00,2.99887E+02,3.11903E+00,3.11703E+02
3.11879E+00,2.45561E+02,3.16447E+00,2.43201E+02,3.11879E+00,3.00188E+02,3.11879E+00,3.14408E+02
3.11856E+00,2.48896E+02,3.16423E+00,2.45824E+02,3.11856E+00,3.00728E+02,3.11856E+00,3.14734E+02
3.11832E+00,2.49322E+02,3.16399E+00,2.46335E+02,3.11832E+00,2.99798E+02,3.11832E+00,3.13289E+02
3.11809E+00,2.47430E+02,3.16375E+00,2.46315E+02,3.11809E+00,3.00403E+02,3.11809E+00,3.14220E+02
3.11785E+00,2.47921E+02,3.16351E+00,2.46739E+02,3.11785E+00,3.02340E+02,3.11785E+00,3.15437E+02
3.11762E+00,2.50033E+02,3.16326E+00,2.45356E+02,3.11762E+00,3.02942E+02,3.11762E+00,3.16304E+02
3.11739E+00,2.50587E+02,3.16302E+00,2.45928E+02,3.11739E+00,3.02240E+02,3.11739E+00,3.17301E+02
3.11715E+00,2.51586E+02,3.16278E+00,2.47531E+02,3.11715E+00,3.00586E+02,3.11715E+00,3.15600E+02
3.11692E+00,2.51406E+02,3.16254E+00,2.48549E+02,3.11692E+00,3.02149E+02,3.11692E+00,3.16287E+02
3.11668E+00,2.49759E+02,3.16230E+00,2.49104E+02,3.11668E+00,3.03970E+02,3.11668E+00,3.19193E+02
3.11645E+00,2.49825E+02,3.16206E+00,2.49991E+02,3.11645E+00,3.04725E+02,3.11645E+00,3.19118E+02
3.11622E+00,2.51331E+02,3.16182E+00,2.50264E+02,3.11622E+00,3.06326E+02,3.11622E+00,3.17218E+02
3.11598E+00,2.51132E+02,3.16158E+00,2.49722E+02,3.11598E+00,3.06359E+02,3.11598E+00,3.18361E+02
3.11575E+00,2.52053E+02,3.16134E+00,2.50820E+02,3.11575E+00,3.05390E+02,3.11575E+00,3.21074E+02
3.11551E+00,2.53866E+02,3.16110E+00,2.52331E+02,3.11551E+00,3.04323E+02,3.11551E+00,3.20933E+02
3.11528E+00,2.54961E+02,3.16085E+00,2.53457E+02,3.11528E+00,3.04012E+02,3.11528E+00,3.18800E+02
3.11504E+00,2.54626E+02,3.16061E+00,2.52572E+02,3.11504E+00,3.06428E+02,3.11504E+00,3.19340E+02
3.11481E+00,2.54624E+02,3.16037E+00,2.52239E+02,3.11481E+00,3.06612E+02,3.11481E+00,3.21637E+02
3.11458E+00,2.54136E+02,3.16013E+00,2.53669E+02,3.11458E+00,3.05946E+02,3.11458E+00,3.21619E+02
3.11434E+00,2.54391E+02,3.15989E+00,2.53035E+02,3.11434E+00,3.05671E+02,3.11434E+00,3.20697E+02
3.11411E+00,2.55585E+02,3.15965E+00,2.53051E+02,3.11411E+00,3.06783E+02,3.11411E+00,3.20678E+02
3.11388E+00,2.55397E+02,3.15941E+00,2.54506E+02,3.11388E+00,3.07423E+02,3.11388E+00,3.22352E+02
3.11364E+00,2.55981E+02,3.15917E+00,2.54200E+02,3.11364E+00,3.07045E+02,3.11364E+00,3.23394E+02
3.11341E+00,2.58185E+02,3.15893E+00,2.55132E+02,3.11341E+00,3.08068E+02,3.11341E+00,3.24486E+02
3.11317E+00,2.58881E+02,3.15869E+00,2.56576E+02,3.11317E+00,3.09592E+02,3.11317E+00,3.26330E+02
3.11294E+00,2.57803E+02,3.15845E+00,2.57821E+02,3.11294E+00,3.10634E+02,3.11294E+00,3.27357E+02
3.11271E+00,2.59151E+02,3.15821E+00,2.59053E+02,3.11271E+00,3.10200E+02,3.11271E+00,3.26677E+02
3.11247E+00,2.60676E+02,3.15797E+00,2.58448E+02,3.11247E+00,3.11023E+02,3.11247E+00,3.24501E+02
3.11224E+00,2.59339E+02,3.15773E+00,2.57367E+02,3.11224E+00,3.11016E+02,3.11224E+00,3.24150E+02
3.11201E+00,2.59098E+02,3.15749E+00,2.56644E+02,3.11201E+00,3.10544E+02,3.11201E+00,3.25823E+02
3.11177E+00,2.59648E+02,3.15725E+00,2.57086E+02,3.11177E+00,3.10266E+02,3.11177E+00,3.25618E+02
3.11154E+00,2.59928E+02,3.15701E+00,2.57123E+02,3.11154E+00,3.12119E+02,3.11154E+00,3.27260E+02
3.11131E+00,2.59754E+02,3.15676E+00,2.58289E+02,3.11131E+00,3.15131E+02,3.11131E+00,3.28804E+02
3.11107E+00,2.59883E+02,3.15652E+00,2.58982E+02,3.11107E+00,3.15175E+02,3.11107E+00,3.28717E+02
3.11084E+00,2.60170E+02,3.15628E+00,2.59142E+02,3.11084E+00,3.14250E+02,3.11084E+00,3.26779E+02
3.11061E+00,2.61020E+02,3.15604E+00,2.59956E+02,3.11061E+00,3.12856E+02,3.11061E+00,3.26255E+02
3.11037E+00,2.61237E+02,3.15580E+00,2.62165E+02,3.11037E+00,3.13897E+02,3.11037E+00,3.27729E+02
3.11014E+00,2.62362E+02,3.15556E+00,2.62565E+02,3.11014E+00,3.14084E+02,3.11014E+00,3.30100E+02
3.10991E+00,2.63642E+02,3.15532E+00,2.62303E+02,3.10991E+00,3.13473E+02,3.10991E+00,3.30501E+02
3.10967E+00,2.63738E+02,3.15508E+00,2.61976E+02,3.10967E+00,3.14612E+02,3.10967E+00,3.30230E+02
3.10944E+00,2.63793E+02,3.15484E+00,2.62781E+02,3.10944E+00,3.16142E+02,3.10944E+00,3.29756E+02
3.10921E+00,2.64620E+02,3.15460E+00,2.62836E+02,3.10921E+00,3.16752E+02,3.10921E+00,3.29204E+02
3.10898E+00,2.64959E+02,3.15437E+00,2.62977E+02,3.10898E+00,3.16696E+02,3.10898E+00,3.29677E+02
3.10874E+00,2.64811E+02,3.15413E+00,2.63614E+02,3.10874E+00,3.16823E+02,3.10874E+00,3.31033E+02
3.10851E+00,2.66083E+02,3.15389E+00,2.63068E+02,3.10851E+00,3.17972E+02,3.10851E+00,3.32597E+02
3.10828E+00,2.66831E+02,3.15364E+00,2.63664E+02,3.10828E+00,3.16766E+02,3.10828E+00,3.32760E+02
3.10804E+00,2.67025E+02,3.15341E+00,2.67154E+02,3.10804E+00,3.16556E+02,3.10804E+00,3.33024E+02
3.10781E+00,2.66864E+02,3.15317E+00,2.67448E+02,3.10781E+00,3.18375E+02,3.10781E+00,3.34819E+02
3.10758E+00,2.66731E+02,3.15293E+00,2.68365E+02,3.10758E+00,3.19248E+02,3.10758E+00,3.35445E+02
3.10734E+00,2.65600E+02,3.15269E+00,2.69436E+02,3.10734E+00,3.20125E+02,3.10734E+00,3.34632E+02
3.10711E+00,2.66688E+02,3.15245E+00,2.68829E+02,3.10711E+00,3.20707E+02,3.10711E+00,3.35407E+02
3.10688E+00,2.68541E+02,3.15221E+00,2.68433E+02,3.10688E+00,3.19819E+02,3.10688E+00,3.35810E+02
3.10665E+00,2.69357E+02,3.15197E+00,2.69216E+02,3.10665E+00,3.20291E+02,3.10665E+00,3.35246E+02
3.10641E+00,2.70654E+02,3.15173E+00,2.69796E+02,3.10641E+00,3.20582E+02,3.10641E+00,3.35570E+02
3.10618E+00,2.72044E+02,3.15149E+00,2.70454E+02,3.10618E+00,3.22024E+02,3.10618E+00,3.36465E+02
3.10595E+00,2.71477E+02,3.15125E+00,2.70722E+02,3.10595E+00,3.22639E+02,3.10595E+00,3.37125E+02
3.10572E+00,2.71258E+02,3.15101E+00,2.71111E+02,3.10572E+00,3.22989E+02,3.10572E+00,3.37595E+02
3.10548E+00,2.72204E+02,3.15077E+00,2.72766E+02,3.10548E+00,3.24164E+02,3.10548E+00,3.37965E+02
3.10525E+00,2.72440E+02,3.15053E+00,2.72173E+02,3.10525E+00,3.23257E+02,3.10525E+00,3.39546E+02
3.10502E+00,2.72767E+02,3.15029E+00,2.71436E+02,3.10502E+00,3.22144E+02,3.10502E+00,3.38932E+02
3.10479E+00,2.72518E+02,3.15005E+00,2.72202E+02,3.10479E+00,3.23242E+02,3.10479E+00,3.38576E+02
3.10455E+00,2.73397E+02,3.14981E+00,2.73972E+02,3.10455E+00,3.24866E+02,3.10455E+00,3.40439E+02
3.10432E+00,2.73908E+02,3.14958E+00,2.75639E+02,3.10432E+00,3.27040E+02,3.10432E+00,3.41289E+02
3.10409E+00,2.75304E+02,3.14934E+00,2.75034E+02,3.10409E+00,3.28318E+02,3.10409E+00,3.41191E+02
3.10386E+00,2.77195E+02,3.14910E+00,2.72861E+02,3.10386E+00,3.29070E+02,3.10386E+00,3.42091E+02
3.10362E+00,2.76659E+02,3.14886E+00,2.72825E+02,3.10362E+00,3.27819E+02,3.10362E+00,3.40376E+02
3.10339E+00,2.75670E+02,3.14862E+00,2.74519E+02,3.10339E+00,3.27553E+02,3.10339E+00,3.40055E+02
3.10316E+00,2.75712E+02,3.14838E+00,2.76270E+02,3.10316E+00,3.29130E+02,3.10316E+00,3.42069E+02
3.10293E+00,2.77006E+02,3.14814E+00,2.76637E+02,3.10293E+00,3.29205E+02,3.10293E+00,3.43337E+02
3.10270E+00,2.79034E+02,3.14790E+00,2.75173E+02,3.10270E+00,3.29534E+02,3.10270E+00,3.44321E+02
3.10246E+00,2.80043E+02,3.14766E+00,2.75305E+02,3.10246E+00,3.30064E+02,3.10246E+00,3.45448E+02
3.10223E+00,2.77944E+02,3.14742E+00,2.76368E+02,3.10223E+00,3.30805E+02,3.10223E+00,3.47441E+02
3.10200E+00,2.77197E+02,3.14719E+00,2.77097E+02,3.10200E+00,3.31220E+02,3.10200E+00,3.46957E+02
3.10177E+00,2.79036E+02,3.14695E+00,2.77254E+02,3.10177E+00,3.32773E+02,3.10177E+00,3.46429E+02
3.10154E+00,2.80108E+02,3.14671E+00,2.76955E+02,3.10154E+00,3.31913E+02,3.10154E+00,3.46747E+02
3.10131E+00,2.79982E+02,3.14647E+00,2.77367E+02,3.10131E+00,3.32271E+02,3.10131E+00,3.46842E+02
3.10107E+00,2.79838E+02,3.14623E+00,2.78979E+02,3.10107E+00,3.33143E+02,3.10107E+00,3.47401E+02
3.10084E+00,2.80199E+02,3.14599E+00,2.80565E+02,3.10084E+00,3.35142E+02,3.10084E+00,3.47913E+02
3.10061E+00,2.80081E+02,3.14575E+00,2.79391E+02,3.10061E+00,3.35719E+02,3.10061E+00,3.47802E+02
3.10038E+00,2.82215E+02,3.14551E+00,2.78974E+02,3.10038E+00,3.33873E+02,3.10038E+00,3.48728E+02
3.10015E+00,2.83949E+02,3.14528E+00,2.80367E+02,3.10015E+00,3.34227E+02,3.10015E+00,3.50236E+02
3.09991E+00,2.84244E+02,3.14504E+00,2.80941E+02,3.09991E+00,3.35357E+02,3.09991E+00,3.50574E+02
3.09968E+00,2.84093E+02,3.14480E+00,2.81002E+02,3.09968E+00,3.35178E+02,3.09968E+00,3.49336E+02
3.09945E+00,2.84462E+02,3.14456E+00,2.81861E+02,3.09945E+00,3.34813E+02,3.09945E+00,3.49405E+02
3.09922E+00,2.84885E+02,3.14432E+00,2.83368E+02,3.09922E+00,3.34201E+02,3.09922E+00,3.50528E+02
3.09899E+00,2.84341E+02,3.14408E+00,2.83472E+02,3.09899E+00,3.34470E+02,3.09899E+00,3.50371E+02
3.09876E+00,2.85465E+02,3.14385E+00,2.82986E+02,3.09876E+00,3.36012E+02,3.09876E+00,3.51477E+02
3.09853E+00,2.86366E+02,3.14361E+00,2.83328E+02,3.09853E+00,3.36021E+02,3.09853E+00,3.51880E+02
3.09829E+00,2.84295E+02,3.14337E+00,2.84673E+02,3.09829E+00,3.36958E+02,3.09829E+00,3.51218E+02
3.09806E+00,2.83879E+02,3.14313E+00,2.86660E+02,3.09806E+00,3.40025E+02,3.09806E+00,3.52002E+02
3.09783E+00,2.86513E+02,3.14289E+00,2.86595E+02,3.09783E+00,3.39857E+02,3.09783E+00,3.53958E+02
3.09760E+00,2.89954E+02,3.14266E+00,2.86839E+02,3.09760E+00,3.39165E+02,3.09760E+00,3.55291E+02
3.09737E+00,2.89344E+02,3.14242E+00,2.88240E+02,3.09737E+00,3.39892E+02,3.09737E+00,3.55089E+02
3.09714E+00,2.88476E+02,3.14218E+00,2.87896E+02,3.09714E+00,3.39483E+02,3.09714E+00,3.55442E+02
3.09691E+00,2.87045E+02,3.14194E+00,2.87450E+02,3.09691E+00,3.41169E+02,3.09691E+00,3.55489E+02
3.09667E+00,2.86425E+02,3.14170E+00,2.87788E+02,3.09667E+00,3.43164E+02,3.09667E+00,3.54132E+02
3.09644E+00,2.88500E+02,3.14147E+00,2.88761E+02,3.09644E+00,3.42011E+02,3.09644E+00,3.54938E+02
3.09621E+00,2.90795E+02,3.14123E+00,2.88461E+02,3.09621E+00,3.42065E+02,3.09621E+00,3.57008E+02
3.09598E+00,2.92214E+02,3.14099E+00,2.91045E+02,3.09598E+00,3.44230E+02,3.09598E+00,3.57412E+02
3.09575E+00,2.92472E+02,3.14075E+00,2.92105E+02,3.09575E+00,3.44456E+02,3.09575E+00,3.58799E+02
3.09552E+00,2.90984E+02,3.14051E+00,2.90482E+02,3.09552E+00,3.42644E+02,3.09552E+00,3.58134E+02
3.09529E+00,2.89651E+02,3.14028E+00,2.90482E+02,3.09529E+00,3.42311E+02,3.09529E+00,3.57684E+02
3.09506E+00,2.90499E+02,3.14004E+00,2.89387E+02,3.09506E+00,3.43739E+02,3.09506E+00,3.59124E+02
3.09483E+00,2.92673E+02,3.13980E+00,2.89885E+02,3.09483E+00,3.44958E+02,3.09483E+00,3.58182E+02
3.09460E+00,2.93581E+02,3.13956E+00,2.92087E+02,3.09460E+00,3.44570E+02,3.09460E+00,3.57681E+02
3.09436E+00,2.92434E+02,3.13933E+00,2.92489E+02,3.09436E+00,3.43796E+02,3.09436E+00,3.58738E+02
3.09413E+00,2.92085E+02,3.13909E+00,2.91915E+02,3.09413E+00,3.46029E+02,3.09413E+00,3.58595E+02
3.09390E+00,2.92882E+02,3.13885E+00,2.91370E+02,3.09390E+00,3.47174E+02,3.09390E+00,3.58764E+02
3.09367E+00,2.92869E+02,3.13861E+00,2.91556E+02,3.09367E+00,3.44241E+02,3.09367E+00,3.61469E+02
3.09344E+00,2.93429E+02,3.13838E+00,2.93595E+02,3.09344E+00,3.43961E+02,3.09344E+00,3.62399E+02
3.09321E+00,2.93411E+02,3.13814E+00,2.95889E+02,3.09321E+00,3.45692E+02,3.09321E+00,3.59955E+02
3.09298E+00,2.92766E+02,3.13790E+00,2.96473E+02,3.09298E+00,3.46681E+02,3.09298E+00,3.59049E+02
3.09275E+00,2.93640E+02,3.13766E+00,2.97534E+02,3.09275E+00,3.46825E+02,3.09275E+00,3.60270E+02
3.09252E+00,2.96498E+02,3.13743E+00,2.97511E+02,3.09252E+00,3.47280E+02,3.09252E+00,3.62269E+02
3.09229E+00,2.97505E+02,3.13719E+00,2.96626E+02,3.09229E+00,3.48404E+02,3.09229E+00,3.61846E+02
3.09206E+00,2.96652E+02,3.13695E+00,2.98185E+02,3.09206E+00,3.49201E+02,3.09206E+00,3.62542E+02
3.09183E+00,2.96666E+02,3.13671E+00,2.99498E+02,3.09183E+00,3.50228E+02,3.09183E+00,3.63883E+02
3.09160E+00,2.96378E+02,3.13648E+00,2.98161E+02,3.09160E+00,3.50610E+02,3.09160E+00,3.64107E+02
3.09137E+00,2.95819E+02,3.13624E+00,2.98232E+02,3.09137E+00,3.50025E+02,3.09137E+00,3.63808E+02
3.09114E+00,2.97119E+02,3.13600E+00,2.98568E+02,3.09114E+00,3.49134E+02,3.09114E+00,3.63462E+02
3.09091E+00,2.98604E+02,3.13577E+00,2.97896E+02,3.09091E+00,3.49242E+02,3.09091E+00,3.64477E+02
3.09068E+00,2.99039E+02,3.13553E+00,3.00334E+02,3.09068E+00,3.49159E+02,3.09068E+00,3.66784E+02
3.09045E+00,3.00362E+02,3.13529E+00,3.01804E+02,3.09045E+00,3.51409E+02,3.09045E+00,3.65689E+02
3.09022E+00,3.01423E+02,3.13506E+00,3.01358E+02,3.09022E+00,3.52170E+02,3.09022E+00,3.65834E+02
3.08999E+00,3.02562E+02,3.13482E+00,3.01874E+02,3.08999E+00,3.51486E+02,3.08999E+00,3.66320E+02
3.08976E+00,3.02771E+02,3.13458E+00,3.02762E+02,3.08976E+00,3.53031E+02,3.08976E+00,3.66986E+02
3.08953E+00,3.01380E+02,3.13435E+00,3.03311E+02,3.08953E+00,3.54540E+02,3.08953E+00,3.67462E+02
3.08929E+00,3.01984E+02,3.13411E+00,3.03356E+02,3.08929E+00,3.53687E+02,3.08929E+00,3.66212E+02
3.08906E+00,3.01826E+02,3.13387E+00,3.03919E+02,3.08906E+00,3.53211E+02,3.08906E+00,3.66035E+02
3.08883E+00,3.00640E+02,3.13363E+00,3.04022E+02,3.08883E+00,3.54037E+02,3.08883E+00,3.67570E+02
3.08860E+00,3.00496E+02,3.13340E+00,3.03752E+02,3.08860E+00,3.54788E+02,3.08860E+00,3.69518E+02
3.08837E+00,3.01461E+02,3.13316E+00,3.02919E+02,3.08837E+00,3.55549E+02,3.08837E+00,3.69685E+02
3.08814E+00,3.01059E+02,3.13292E+00,3.02415E+02,3.08814E+00,3.54822E+02,3.08814E+00,3.67820E+02
3.08792E+00,3.01811E+02,3.13269E+00,3.03546E+02,3.08792E+00,3.53506E+02,3.08792E+00,3.67167E+02
3.08769E+00,3.03871E+02,3.13245E+00,3.05829E+02,3.08769E+00,3.53423E+02,3.08769E+00,3.69255E+02
3.08746E+00,3.04341E+02,3.13221E+00,3.07380E+02,3.08746E+00,3.53437E+02,3.08746E+00,3.70754E+02
3.08723E+00,3.03882E+02,3.13198E+00,3.08248E+02,3.08723E+00,3.53535E+02,3.08723E+00,3.70911E+02
3.08700E+00,3.03905E+02,3.13174E+00,3.07703E+02,3.08700E+00,3.54883E+02,3.08700E+00,3.70008E+02
3.08677E+00,3.05327E+02,3.13151E+00,3.07490E+02,3.08677E+00,3.57811E+02,3.08677E+00,3.71045E+02
3.08654E+00,3.05440E+02,3.13127E+00,3.07312E+02,3.08654E+00,3.58931E+02,3.08654E+00,3.72353E+02
3.08631E+00,3.04446E+02,3.13103E+00,3.06762E+02,3.08631E+00,3.57000E+02,3.08631E+00,3.72687E+02
3.08608E+00,3.04468E+02,3.13080E+00,3.05386E+02,3.08608E+00,3.57189E+02,3.08608E+00,3.74128E+02
3.08585E+00,3.04179E+02,3.13056E+00,3.06220E+02,3.08585E+00,3.57565E+02,3.08585E+00,3.75747E+02
3.08562E+00,3.04635E+02,3.13032E+00,3.08488E+02,3.08562E+00,3.57746E+02,3.08562E+00,3.75541E+02
3.08539E+00,3.05767E+02,3.13009E+00,3.09536E+02,3.08539E+00,3.57805E+02,3.08539E+00,3.74551E+02
3.08516E+00,3.07057E+02,3.12985E+00,3.10674E+02,3.08516E+00,3.58723E+02,3.08516E+00,3.73792E+02
3.08493E+00,3.07814E+02,3.12962E+00,3.12774E+02,3.08493E+00,3.61118E+02,3.08493E+00,3.74682E+02
3.08470E+00,3.07244E+02,3.12938E+00,3.13196E+02,3.08470E+00,3.64000E+02,3.08470E+00,3.76428E+02
3.08447E+00,3.06065E+02,3.12914E+00,3.11601E+02,3.08447E+00,3.62943E+02,3.08447E+00,3.75617E+02
3.08424E+00,3.06890E+02,3.12891E+00,3.12989E+02,3.08424E+00,3.61749E+02,3.08424E+00,3.74403E+02
3.08401E+00,3.06988E+02,3.12867E+00,3.15281E+02,3.08401E+00,3.61367E+02,3.08401E+00,3.74993E+02
3.08378E+00,3.07662E+02,3.12844E+00,3.14423E+02,3.08378E+00,3.61799E+02,3.08378E+00,3.76523E+02
3.08355E+00,3.08787E+02,3.12820E+00,3.14589E+02,3.08355E+00,3.62389E+02,3.08355E+00,3.77415E+02
3.08333E+00,3.10025E+02,3.12796E+00,3.15073E+02,3.08333E+00,3.63589E+02,3.08333E+00,3.77251E+02
3.08310E+00,3.11605E+02,3.12773E+00,3.13019E+02,3.08310E+00,3.63988E+02,3.08310E+00,3.78045E+02
3.08287E+00,3.11919E+02,3.12749E+00,3.13418E+02,3.08287E+00,3.64816E+02,3.08287E+00,3.77312E+02
3.08264E+00,3.11244E+02,3.12726E+00,3.16205E+02,3.08264E+00,3.63223E+02,3.08264E+00,3.76116E+02
3.08241E+00,3.10514E+02,3.12702E+00,3.17173E+02,3.08241E+00,3.61977E+02,3.08241E+00,3.75657E+02
3.08218E+00,3.10488E+02,3.12678E+00,3.16591E+02,3.08218E+00,3.62723E+02,3.08218E+00,3.75372E+02
3.08195E+00,3.12093E+02,3.12655E+00,3.17141E+02,3.08195E+00,3.62847E+02,3.08195E+00,3.75520E+02
3.08172E+00,3.13482E+02,3.12631E+00,3.17823E+02,3.08172E+00,3.63133E+02,3.08172E+00,3.77179E+02
3.08149E+00,3.13059E+02,3.12608E+00,3.19156E+02,3.08149E+00,3.64402E+02,3.08149E+00,3.79283E+02
3.08126E+00,3.11169E+02,3.12584E+00,3.20641E+02,3.08126E+00,3.65692E+02,3.08126E+00,3.79525E+02
